ID_TRX;Fecha;ID_Cliente;Monto
30794;28/9/2023;1357806015;50
32623;28/9/2023;1202420010;60,01
33048;28/9/2023;1161470014;71,61
33529;28/9/2023;7268116014;47
33943;28/9/2023;3379160041;47,79
36314;28/9/2023;7213835015;32,29
36402;28/9/2023;1200724050;59,33
36559;28/9/2023;1161259011;40
36934;28/9/2023;2329680015;41,3
37157;28/9/2023;1177126022;50
37692;28/9/2023;3515809022;40
39588;28/9/2023;2216480016;17
39602;28/9/2023;2000141014;39
40705;28/9/2023;1256124013;42,48
40919;28/9/2023;7047134031;48
41640;28/9/2023;2418725010;20
42019;28/9/2023;1233409016;18,6
42174;28/9/2023;1234547012;37,7
42993;28/9/2023;1311076069;100
43015;28/9/2023;1404140012;54
43102;28/9/2023;1320509035;53,06
459;29/9/2023;3581356015;59,4
513;29/9/2023;3757442037;30
537;29/9/2023;7050742019;54
978;29/9/2023;24194035;54,9
1370;29/9/2023;1268630015;41
2249;29/9/2023;2190404016;40
2303;29/9/2023;56651027;59
2773;29/9/2023;2207924014;50
2819;29/9/2023;1232248019;51
3801;29/9/2023;1067156048;30
4092;29/9/2023;3926635016;58,6
4237;29/9/2023;2383413014;49
4292;29/9/2023;3223192018;72,88
4618;29/9/2023;1262490010;20
4832;29/9/2023;7211197012;49
5302;29/9/2023;7266192017;68
6181;29/9/2023;2395102019;76
6862;29/9/2023;3855571018;56,4
8328;29/9/2023;1058874031;39,21
8465;29/9/2023;2273677017;48
9203;29/9/2023;1084196019;38
10355;29/9/2023;1583028;41,1
10579;29/9/2023;7152723016;46,6
11391;29/9/2023;3702879010;20
11943;29/9/2023;83328011;52,5
12035;29/9/2023;3404921045;46
12425;29/9/2023;2012079012;61,37
13203;29/9/2023;71946014;40
13582;29/9/2023;3909357018;40,04
13651;29/9/2023;1072860014;41
14232;29/9/2023;2348938014;55,2
14320;29/9/2023;1290075015;50
14491;29/9/2023;7135524010;50
15484;29/9/2023;3632177014;60,7
15486;29/9/2023;5709025;44
15533;29/9/2023;3813253022;27,02
15766;29/9/2023;1354937045;39,56
16181;29/9/2023;1521545036;58
16301;29/9/2023;3981946019;46
16604;29/9/2023;1229162017;60
17346;29/9/2023;41413012;7
17432;29/9/2023;75478014;45,44
18164;29/9/2023;7017151015;20
18658;29/9/2023;3733445013;45
20162;29/9/2023;2230112017;49,35
20164;29/9/2023;7151879017;47
20569;29/9/2023;1226862025;54,9
20819;29/9/2023;1201379019;45
21450;29/9/2023;1203071028;45
21680;29/9/2023;76051042;15
22110;29/9/2023;2191205016;98,25
22296;29/9/2023;7101334014;53,54
22429;29/9/2023;2424291015;43,6
22794;29/9/2023;7269964016;38,44
23820;29/9/2023;7237435016;53
23883;29/9/2023;1240966042;36,92
24082;29/9/2023;2374482010;45,57
24681;29/9/2023;7262439016;40
25231;29/9/2023;2074909015;45,07
27965;29/9/2023;73338012;55,5
28268;29/9/2023;7203523019;50
28667;29/9/2023;7085650047;26
29834;29/9/2023;7272881017;55,37
31721;29/9/2023;2207924014;77,16
32919;29/9/2023;1234547012;33
33082;29/9/2023;2040555017;20
33240;29/9/2023;2162322014;42,7
33391;29/9/2023;3490364043;50
34288;29/9/2023;7266022024;55,01
35026;29/9/2023;1487055012;17,56
35210;29/9/2023;7207162012;15,06
35400;29/9/2023;3560986014;55
35410;29/9/2023;7035380018;54,2
35573;29/9/2023;3210418012;52
35930;29/9/2023;68726023;65,44
36024;29/9/2023;1390759049;44,6
36586;29/9/2023;2365742018;49
37156;29/9/2023;3033847058;40
37677;29/9/2023;2211898014;61,26
38125;29/9/2023;3431296023;43,35
38200;29/9/2023;86478011;51,9
38682;29/9/2023;1206177012;53
39392;29/9/2023;21204027;15,95
41392;29/9/2023;7193839011;48
43003;29/9/2023;7213836013;44,2
20;30/9/2023;1156857019;56
797;30/9/2023;69952016;32
1972;30/9/2023;2224627012;38
2014;30/9/2023;50609013;50,58
2673;30/9/2023;1789210034;30,36
3041;30/9/2023;48712028;12,22
5025;30/9/2023;1288387018;48,3
5467;30/9/2023;1142661020;60
5479;30/9/2023;1011600010;50
5704;30/9/2023;1471892016;40
6596;30/9/2023;3581013012;56
6635;30/9/2023;3888036039;49,33
7870;30/9/2023;54233018;50,01
9088;30/9/2023;7244739012;65,5
9931;30/9/2023;1257432011;44,1
11566;30/9/2023;9621070021;30
11599;30/9/2023;2216218010;50
11732;30/9/2023;1042192011;40
12037;30/9/2023;7232324017;48,81
13384;30/9/2023;7179682021;49,9
14889;30/9/2023;1326106026;30
16163;30/9/2023;1204947010;45,84
17009;30/9/2023;27109014;75
17594;30/9/2023;7047134031;-48
18349;30/9/2023;1167954013;46,8
20421;30/9/2023;3832625044;39
21475;30/9/2023;2404679015;45,08
22041;30/9/2023;1043463021;31
22130;30/9/2023;2381666027;36,74
22460;30/9/2023;2424519019;49
22533;30/9/2023;1290188016;38,99
22655;30/9/2023;7193813016;35,35
23348;30/9/2023;1170896035;45,2
24498;30/9/2023;7021800029;20
24535;30/9/2023;7112475020;41
24674;30/9/2023;1009314038;38,5
25561;30/9/2023;9541580026;40
27076;30/9/2023;1128920010;40,4
27078;30/9/2023;7220182021;37,11
27091;30/9/2023;1034891016;51
27216;30/9/2023;3798235028;49,01
27936;30/9/2023;2413247010;56,01
28258;30/9/2023;2424518011;28
28706;30/9/2023;1178152019;24,01
30900;30/9/2023;1188337014;45
31221;30/9/2023;2413247010;26,6
31660;30/9/2023;2286740018;49
31681;30/9/2023;2366290017;60
31915;30/9/2023;1043463021;55,8
32049;30/9/2023;7145607029;57,01
32341;30/9/2023;1208397014;30
32388;30/9/2023;2413704010;43
32685;30/9/2023;3522989015;63
32687;30/9/2023;3533713024;47,7
32873;30/9/2023;87430011;40
33068;30/9/2023;3658293034;30
33156;30/9/2023;1367108022;40
34061;30/9/2023;3942907019;36
34370;30/9/2023;3864666023;51,52
34650;30/9/2023;1389663020;59,5
34752;30/9/2023;1014368011;60
35027;30/9/2023;1158128013;49,5
36578;30/9/2023;7207395026;40
36642;30/9/2023;1192806048;57
37042;30/9/2023;7047134031;48
37263;30/9/2023;1127564025;56,49
37690;30/9/2023;2369877018;145
38258;30/9/2023;1176658017;55
38279;30/9/2023;3798417055;50,03
38670;30/9/2023;7149050010;56,01
39006;30/9/2023;1186479016;52
39062;30/9/2023;3671255010;21
39106;30/9/2023;7264481016;51,8
39621;30/9/2023;1021117011;41,51
39781;30/9/2023;3489688063;28
40958;30/9/2023;2315184014;42,97
41322;30/9/2023;7152180019;47,1
42576;30/9/2023;1013329012;64
42819;30/9/2023;2168573016;38
43169;30/9/2023;1447491026;36,04
662;1/10/2023;7226948011;59
977;1/10/2023;2236120014;41,1
1155;1/10/2023;7124770012;74,66
1922;1/10/2023;69952024;55,15
2953;1/10/2023;3206938023;66
3262;1/10/2023;1369532088;45
4286;1/10/2023;75101020;61,94
4518;1/10/2023;1342104013;50
4831;1/10/2023;7272683017;30
5280;1/10/2023;2368329011;60
6019;1/10/2023;44071031;55,25
6124;1/10/2023;1479174045;8,6
6249;1/10/2023;1762150017;59
7145;1/10/2023;3429024015;47,21
7246;1/10/2023;1441888037;40,4
7368;1/10/2023;1178071011;37,07
8896;1/10/2023;2151475013;40
8916;1/10/2023;1326512033;55
9593;1/10/2023;3972137024;71,25
9845;1/10/2023;2307986012;56
10156;1/10/2023;3396797015;59,34
10376;1/10/2023;1270016013;47,75
10499;1/10/2023;2333935017;88
10711;1/10/2023;1089158014;52,2
11383;1/10/2023;1277666018;64
11814;1/10/2023;1114129016;14,93
11973;1/10/2023;3828583041;56,73
13740;1/10/2023;1354548016;51
13766;1/10/2023;7269952011;45
14457;1/10/2023;1100107016;34,6
14486;1/10/2023;1472136082;70
14922;1/10/2023;7164418027;48
15312;1/10/2023;53762017;51
16523;1/10/2023;1263567016;57,62
17374;1/10/2023;2216480016;15,5
17417;1/10/2023;9609970010;57,4
18120;1/10/2023;3187893031;49,9
18859;1/10/2023;2074101019;46,27
18921;1/10/2023;1200724050;61,32
19061;1/10/2023;3962233023;60
19759;1/10/2023;2233003015;20
19795;1/10/2023;9636910021;50
20161;1/10/2023;7195009019;50,7
20264;1/10/2023;7012132010;44,1
20328;1/10/2023;60776018;29
21248;1/10/2023;1201379019;56
21261;1/10/2023;1783126012;50,02
21887;1/10/2023;2274592017;28,3
21923;1/10/2023;2362076014;44
22370;1/10/2023;65424010;37,01
22818;1/10/2023;2331592018;40
22854;1/10/2023;1152040016;45,2
24086;1/10/2023;2129693010;44
24720;1/10/2023;7249996013;60
26391;1/10/2023;3180681011;45
26423;1/10/2023;2337963015;82,55
27109;1/10/2023;7159628036;17,25
27876;1/10/2023;51211017;51
28263;1/10/2023;1252602014;38,5
29057;1/10/2023;9635230017;41
29860;1/10/2023;44081014;30,3
29905;1/10/2023;1332371010;57,2
29949;1/10/2023;1110298011;34,7
30129;1/10/2023;5605033;62,3
30421;1/10/2023;3894374010;53
31619;1/10/2023;1098018029;30
31859;1/10/2023;1161470014;74,7
32234;1/10/2023;2381540016;25
32953;1/10/2023;9616490028;42,62
33111;1/10/2023;1334439021;47,82
33375;1/10/2023;1070788037;48
34357;1/10/2023;3488327010;17
34550;1/10/2023;87183024;46
35051;1/10/2023;1144221013;52,88
35141;1/10/2023;2388569018;25
35892;1/10/2023;73113027;56,7
36467;1/10/2023;3220836013;49
36863;1/10/2023;1320404021;36,41
37492;1/10/2023;1290188016;48,38
39100;1/10/2023;1167561014;62,93
39161;1/10/2023;1462819010;47
39278;1/10/2023;1289155010;42,01
39341;1/10/2023;1699137038;60
39798;1/10/2023;1332478013;60
40011;1/10/2023;2252513019;46
40739;1/10/2023;1001027018;49
41592;1/10/2023;25720010;14,26
41869;1/10/2023;7005779025;40,01
42124;1/10/2023;66187012;60,6
42196;1/10/2023;7183019012;57,01
42472;1/10/2023;3983945027;19
32;2/10/2023;3675861037;43
423;2/10/2023;2393095017;43,23
884;2/10/2023;52427026;59
1602;2/10/2023;1261493015;64,97
1641;2/10/2023;1141062014;70
1689;2/10/2023;79211015;51,43
1750;2/10/2023;1087033011;70,15
2058;2/10/2023;80630013;53,14
2279;2/10/2023;55615015;43
2465;2/10/2023;9616490028;63
2562;2/10/2023;1417874060;50,1
2775;2/10/2023;1210722011;44,21
3175;2/10/2023;7265034012;56
3372;2/10/2023;7195140012;57
3980;2/10/2023;2174680011;52,49
4216;2/10/2023;2366549016;43,02
4851;2/10/2023;2307986012;49
5032;2/10/2023;7092025019;54,61
5169;2/10/2023;1284708019;50
6109;2/10/2023;1069430011;36
7178;2/10/2023;25919034;20
7403;2/10/2023;1161862020;20,98
7867;2/10/2023;7248444015;50
8065;2/10/2023;3514697014;51,4
8437;2/10/2023;2388269015;61
8677;2/10/2023;7030766021;20
8776;2/10/2023;1396205021;110
8956;2/10/2023;7271814019;50
9990;2/10/2023;7057376019;6,56
10556;2/10/2023;2324422017;54,01
11396;2/10/2023;1332109014;33
11736;2/10/2023;1123193019;40
11891;2/10/2023;3362423026;37
12636;2/10/2023;2405741012;40
13306;2/10/2023;42542017;45,29
13869;2/10/2023;1004147060;51,6
14049;2/10/2023;7014071026;51
14614;2/10/2023;2305049011;35
14929;2/10/2023;2330321013;58
14941;2/10/2023;7264908018;40
15481;2/10/2023;73338012;55
15682;2/10/2023;2337940013;59
15903;2/10/2023;1420162024;57
16183;2/10/2023;1334816012;32,88
17043;2/10/2023;1208098018;44,03
17760;2/10/2023;1312695024;62,5
17762;2/10/2023;1521545036;44
17862;2/10/2023;3379332012;43,95
18938;2/10/2023;7092025019;53,44
18968;2/10/2023;2249029012;40,39
19738;2/10/2023;1195766015;55
20302;2/10/2023;1042599017;53,3
20632;2/10/2023;2423599012;100
21001;2/10/2023;7261490010;57,71
21244;2/10/2023;1256196011;42
21434;2/10/2023;7262435014;54
21827;2/10/2023;1001378021;33
21915;2/10/2023;2399365018;51
22748;2/10/2023;7212484021;26,71
23267;2/10/2023;1166036018;35,76
23797;2/10/2023;84856010;56
24048;2/10/2023;1311076069;120
24514;2/10/2023;2305049011;53,31
25315;2/10/2023;1288819012;47
27270;2/10/2023;7267657018;20
27773;2/10/2023;1013135047;48,2
28048;2/10/2023;1357269016;40,2
28744;2/10/2023;2051095010;49
29021;2/10/2023;2075145015;54,73
29379;2/10/2023;7121535012;40
29731;2/10/2023;7239513018;60
30032;2/10/2023;2329680015;47
30273;2/10/2023;32657023;50
30344;2/10/2023;3223959010;30
30698;2/10/2023;40596015;55
31543;2/10/2023;3724482033;47
31913;2/10/2023;1370239012;43,26
31979;2/10/2023;1228918021;56,3
32317;2/10/2023;9568170057;53,5
32666;2/10/2023;2216220016;74,26
32761;2/10/2023;7159628036;39,84
32839;2/10/2023;9605100018;23,6
34515;2/10/2023;2162322014;46
34892;2/10/2023;1344069057;59
35071;2/10/2023;2313723011;53,05
35095;2/10/2023;2402091015;53
35159;2/10/2023;49451030;20
35405;2/10/2023;1244453011;18
35518;2/10/2023;3192569014;53
35648;2/10/2023;3618552016;39,84
35800;2/10/2023;2415989015;65,7
37047;2/10/2023;7021800029;40
37394;2/10/2023;2168310013;39,29
37654;2/10/2023;1327835029;45
38087;2/10/2023;1240886026;45
38340;2/10/2023;1123244010;20
38519;2/10/2023;7202995028;34
38743;2/10/2023;1210146011;48,01
39193;2/10/2023;2407664014;40
40896;2/10/2023;73917013;55,79
41484;2/10/2023;1231421013;30
41647;2/10/2023;3840380038;33
41779;2/10/2023;2420007019;59,72
41789;2/10/2023;2281001028;30,52
42140;2/10/2023;7197435048;95,83
42271;2/10/2023;1265407021;33
42380;2/10/2023;2340414014;13,85
42587;2/10/2023;31221029;39,94
43172;2/10/2023;1042193019;44,5
43298;2/10/2023;1177897010;62,03
362;3/10/2023;1699137038;60
711;3/10/2023;2127729014;75,1
748;3/10/2023;1096364019;54
778;3/10/2023;7145499013;42
1496;3/10/2023;3751625017;45
2565;3/10/2023;3953688029;42,5
2626;3/10/2023;1002210035;59,64
3433;3/10/2023;1184887014;23,02
3716;3/10/2023;7272023016;60
4830;3/10/2023;2324192016;54,4
5238;3/10/2023;7263680014;20
6315;3/10/2023;1244453011;26
6686;3/10/2023;1119318018;48
6753;3/10/2023;1265387015;40
6995;3/10/2023;1394053035;42
7022;3/10/2023;2317046;53,01
8100;3/10/2023;1469799025;72
9601;3/10/2023;1307237014;61,01
9751;3/10/2023;1421483015;54,1
10812;3/10/2023;3572122012;47,64
11763;3/10/2023;1113539015;61,25
11811;3/10/2023;2231873013;6,72
12725;3/10/2023;1182166013;30
12964;3/10/2023;1105395012;33,14
14362;3/10/2023;7263680014;50
16722;3/10/2023;2281001028;36,77
16729;3/10/2023;1001727013;13,73
17575;3/10/2023;3484495035;30
18258;3/10/2023;3591217025;39
18543;3/10/2023;7271187010;31,75
18795;3/10/2023;7193943011;37
20033;3/10/2023;7084362065;11,35
21352;3/10/2023;7266938013;40
21671;3/10/2023;1343297030;54,8
22674;3/10/2023;2344755024;94,17
22708;3/10/2023;7014020015;52,62
23379;3/10/2023;3483915017;29
23593;3/10/2023;2185261017;43,39
23991;3/10/2023;7012285024;20,32
24559;3/10/2023;2062125012;55,1
24838;3/10/2023;1354568014;39
25470;3/10/2023;2402091015;63
25526;3/10/2023;1450974017;44
25853;3/10/2023;3787986011;13,9
26291;3/10/2023;3192154023;58,38
27408;3/10/2023;3574692012;36,59
27714;3/10/2023;1114129016;53,45
28168;3/10/2023;2353236015;46,28
28816;3/10/2023;7261719012;45
29113;3/10/2023;7268639015;17,01
29586;3/10/2023;3364326045;59
29852;3/10/2023;49162033;44,49
31676;3/10/2023;3641383025;57,51
31787;3/10/2023;1152040016;31,09
33169;3/10/2023;2156264024;50
33559;3/10/2023;47675028;35
34505;3/10/2023;2011398017;66,25
35766;3/10/2023;2281476014;45
36664;3/10/2023;2195994011;50
37900;3/10/2023;1030073015;50
38397;3/10/2023;2130883014;48,46
38749;3/10/2023;1175423017;50
39946;3/10/2023;3375240037;49,05
40294;3/10/2023;1288334012;63,59
40562;3/10/2023;2084368012;55,88
40787;3/10/2023;64645029;37,85
40990;3/10/2023;1265387015;10
41193;3/10/2023;1188217026;53
41384;3/10/2023;7268449019;56
42561;3/10/2023;1041805017;60,7
669;4/10/2023;24425033;61,9
1318;4/10/2023;2221652013;30
1332;4/10/2023;2332826019;66,05
2106;4/10/2023;2418928010;45
2151;4/10/2023;1544232018;30
2506;4/10/2023;42542017;29,32
2623;4/10/2023;3781008028;40
2670;4/10/2023;3655549016;55,75
2973;4/10/2023;2205781010;50
3168;4/10/2023;7194958034;60
3251;4/10/2023;3526983022;52,17
3793;4/10/2023;1105395012;35,03
4542;4/10/2023;60125018;60
5294;4/10/2023;2020512012;52
5388;4/10/2023;7129851031;52,5
6011;4/10/2023;1236243016;43,67
6320;4/10/2023;1028607014;50
6463;4/10/2023;1269301012;46
8093;4/10/2023;2392883017;56,02
8357;4/10/2023;7271131018;54,05
10404;4/10/2023;3525516013;37,82
10774;4/10/2023;9540500025;33,5
10956;4/10/2023;7266947014;46
11634;4/10/2023;1034610028;45
12128;4/10/2023;7159628036;20,02
12625;4/10/2023;2402232015;46,85
13928;4/10/2023;3700509015;64
14847;4/10/2023;7212484021;86,84
16153;4/10/2023;9622710013;51,79
16762;4/10/2023;1299855039;35
17625;4/10/2023;40596015;61,81
18244;4/10/2023;1241841010;47,81
18356;4/10/2023;46135024;52
21701;4/10/2023;2096834019;35
21875;4/10/2023;7265228010;14
23472;4/10/2023;1312695024;39
24564;4/10/2023;3919314017;42,04
25791;4/10/2023;1042599017;51
26478;4/10/2023;1005120017;63,36
28245;4/10/2023;7215492021;57,95
28773;4/10/2023;1468087018;50,12
28960;4/10/2023;3400301010;39,5
29409;4/10/2023;2372283014;39
29466;4/10/2023;2212642015;42
29574;4/10/2023;2373574015;37
30220;4/10/2023;1269714016;33,56
30981;4/10/2023;71935025;46,5
31313;4/10/2023;67773018;45
34346;4/10/2023;7040731015;39,03
34967;4/10/2023;1201379019;53,11
35315;4/10/2023;1359234018;57,02
36188;4/10/2023;2087623017;31,01
36483;4/10/2023;1184960017;47,42
36563;4/10/2023;7265405014;44,02
36725;4/10/2023;1415456019;55,35
36851;4/10/2023;1192806048;48,52
37128;4/10/2023;2186615013;58
37412;4/10/2023;1101025019;20
37781;4/10/2023;2323131015;49
38204;4/10/2023;3690822014;20
39491;4/10/2023;7195140012;34,65
39495;4/10/2023;1136114010;38,4
40134;4/10/2023;10984019;49
40424;4/10/2023;3618552016;39,84
41082;4/10/2023;2356040018;69,3
41706;4/10/2023;3542006030;40,3
42545;4/10/2023;3568168029;59,84
43337;4/10/2023;7160308024;29,88
63;5/10/2023;7204176015;52,01
80;5/10/2023;1108154012;43
1301;5/10/2023;3711800015;42
1475;5/10/2023;7265034012;26,3
1805;5/10/2023;1240828028;20
1931;5/10/2023;1261154013;33
1977;5/10/2023;2356505010;60
2134;5/10/2023;2368329011;39
2334;5/10/2023;73194019;60
3112;5/10/2023;2414793012;60
3606;5/10/2023;2324194012;67,1
3732;5/10/2023;1182627014;43,01
4124;5/10/2023;3775768017;46
4317;5/10/2023;1101025019;30
5190;5/10/2023;2103215012;43,01
5334;5/10/2023;58519016;50
5473;5/10/2023;9578720024;30,01
6158;5/10/2023;1058630019;57
6462;5/10/2023;2335214015;46
8260;5/10/2023;9568170032;56,3
8449;5/10/2023;7104602011;60
8969;5/10/2023;1272392018;61
9161;5/10/2023;2140094016;46
9171;5/10/2023;58063015;35
9681;5/10/2023;3542076017;56
10100;5/10/2023;3431289010;60
10388;5/10/2023;60809025;50,8
10751;5/10/2023;2331059018;50
11914;5/10/2023;2186234013;52,13
12243;5/10/2023;86216015;43,94
12403;5/10/2023;3362423026;23,2
12568;5/10/2023;1224232013;60,01
13286;5/10/2023;3799270024;51,7
14124;5/10/2023;1474521034;41,5
15473;5/10/2023;2337588028;43
17029;5/10/2023;1282296017;53,03
17753;5/10/2023;2412255014;49,1
17944;5/10/2023;3813253022;17,4
18229;5/10/2023;1338923020;49,5
18470;5/10/2023;66052018;34
18863;5/10/2023;2023452018;55
19680;5/10/2023;1142334018;65
19769;5/10/2023;3746135031;50
19912;5/10/2023;1178071011;40
20454;5/10/2023;2395579018;30
21633;5/10/2023;1145515017;58
21663;5/10/2023;76051042;60
22987;5/10/2023;1155041011;39,4
24277;5/10/2023;2334862012;30
24976;5/10/2023;1404140012;46
25246;5/10/2023;7145607029;65,5
25931;5/10/2023;3562165039;58,5
26924;5/10/2023;7109371034;50,51
27146;5/10/2023;54233018;33,8
27599;5/10/2023;2423599012;49,61
27922;5/10/2023;54832025;59
28509;5/10/2023;9549340027;30
30379;5/10/2023;70613011;38,3
31270;5/10/2023;1201788054;40
31581;5/10/2023;7205189017;50
31986;5/10/2023;2162322014;27,9
32696;5/10/2023;2318234014;45
33390;5/10/2023;1058767019;50
35043;5/10/2023;3382583015;40
35190;5/10/2023;1415764016;55
35248;5/10/2023;7266901029;51
35324;5/10/2023;3947491019;25
35355;5/10/2023;7209352017;62
37061;5/10/2023;16791012;18,56
37424;5/10/2023;2015011012;54,8
38748;5/10/2023;1110298011;40
39945;5/10/2023;1181583010;60
40048;5/10/2023;2417882010;40
41003;5/10/2023;3375240052;57,62
41296;5/10/2023;1467884035;10,11
42072;5/10/2023;7057376019;6,56
42162;5/10/2023;67648012;40
43369;5/10/2023;2230762027;46
248;6/10/2023;7237435016;38
1035;6/10/2023;3558196014;40
2192;6/10/2023;1320509035;50
2526;6/10/2023;1395048034;57,6
2824;6/10/2023;76223013;46,22
3216;6/10/2023;1306839034;30
3685;6/10/2023;1449573045;66
4623;6/10/2023;7183170021;55,59
5042;6/10/2023;3228522037;61
5549;6/10/2023;3618552016;20
5881;6/10/2023;1280194026;55
6503;6/10/2023;3364326045;48,3
7261;6/10/2023;2176382012;48,2
8304;6/10/2023;7203523019;50
8560;6/10/2023;2332916018;43,01
8605;6/10/2023;7022287010;40
9309;6/10/2023;7163062024;25
9485;6/10/2023;7164418027;10,25
10120;6/10/2023;3702879010;35
10860;6/10/2023;1289119024;20
11072;6/10/2023;2252513019;53
11077;6/10/2023;2074909015;41,81
11347;6/10/2023;2296160017;43,55
12484;6/10/2023;7194971011;40,8
12787;6/10/2023;83493013;54
13730;6/10/2023;1167561014;35,66
13800;6/10/2023;2400454017;54
13810;6/10/2023;1287573014;40
13871;6/10/2023;56651035;56
14441;6/10/2023;1167561014;48,8
15637;6/10/2023;58562016;42,74
16202;6/10/2023;3174131023;33,09
16934;6/10/2023;2242339012;15,23
17018;6/10/2023;1325873048;49,5
18345;6/10/2023;1161470014;75
18434;6/10/2023;3531096018;65,6
19229;6/10/2023;2051095010;52,6
20064;6/10/2023;2130883014;53,75
20198;6/10/2023;9590710037;43
20343;6/10/2023;1398546018;44,54
20963;6/10/2023;3217160021;60
21141;6/10/2023;2337940013;46,73
21463;6/10/2023;1297202018;50
22304;6/10/2023;3550580025;52,67
22761;6/10/2023;1415340056;42
23025;6/10/2023;1067156048;30
23082;6/10/2023;1263567016;56,91
23486;6/10/2023;9581630020;60
23622;6/10/2023;1111842015;40
25150;6/10/2023;7202757014;57,3
25186;6/10/2023;1396205021;80
25415;6/10/2023;7092025019;53,95
25447;6/10/2023;2250826017;30
25826;6/10/2023;7008273018;40
26604;6/10/2023;1358357059;55,8
26613;6/10/2023;2353083011;30
27197;6/10/2023;1082011012;27,85
28378;6/10/2023;7055481019;50
29981;6/10/2023;2277110015;34
31325;6/10/2023;2250063017;69,3
31413;6/10/2023;3484495035;45,3
31914;6/10/2023;2395102019;70
32312;6/10/2023;3661999031;48
32417;6/10/2023;1332478013;30
33130;6/10/2023;2227190026;63
33596;6/10/2023;7124107025;38,47
34034;6/10/2023;7265611017;38
34706;6/10/2023;7226948011;44
35048;6/10/2023;1167954013;44,85
36094;6/10/2023;3771229014;43
36690;6/10/2023;4123530026;40
37238;6/10/2023;3431296023;36,5
37521;6/10/2023;1326113022;53,6
37987;6/10/2023;1339271015;56,7
39553;6/10/2023;2369877018;100
40207;6/10/2023;7020045022;63
40507;6/10/2023;59797017;40
41539;6/10/2023;7065407012;20
42365;6/10/2023;1010399051;33,76
42796;6/10/2023;3221896016;42
43207;6/10/2023;1089158014;55,81
196;7/10/2023;2120140011;58,58
660;7/10/2023;2315184014;40
1267;7/10/2023;2194211011;41,02
1707;7/10/2023;2020504019;50
1758;7/10/2023;1699137038;60
2577;7/10/2023;1508255021;30
2822;7/10/2023;7197432011;58,82
3334;7/10/2023;7002463029;21,81
4068;7/10/2023;1415340023;46,55
4155;7/10/2023;2324411010;25,99
5316;7/10/2023;2415992019;40
6192;7/10/2023;1090272010;20
6332;7/10/2023;1117610010;40
6867;7/10/2023;7057376019;26,56
7082;7/10/2023;1395063058;52
7115;7/10/2023;7264875019;50
7658;7/10/2023;3625240050;30
8655;7/10/2023;2335214015;69
8775;7/10/2023;1023833013;41
8814;7/10/2023;44174017;68
8933;7/10/2023;1010535027;41
9147;7/10/2023;2339253019;43
9799;7/10/2023;21616014;35,2
10242;7/10/2023;1409442025;50,31
10367;7/10/2023;1011600010;50
10838;7/10/2023;2214568010;50,73
12570;7/10/2023;1489416014;30
12635;7/10/2023;7215293031;41
13298;7/10/2023;7159628036;20,7
14758;7/10/2023;2413221015;40,35
15921;7/10/2023;2105394013;46
16681;7/10/2023;3907082014;40
17596;7/10/2023;7101341043;35,01
18014;7/10/2023;71893018;40
19828;7/10/2023;1200724050;46
21079;7/10/2023;2187612019;37,01
22182;7/10/2023;1290188016;42
22342;7/10/2023;1240828028;20
23162;7/10/2023;2324411010;38,01
23723;7/10/2023;1461838029;30
25162;7/10/2023;7031091015;47
25311;7/10/2023;1357269016;46
25502;7/10/2023;1414912020;59,5
25797;7/10/2023;7264754016;71,7
26142;7/10/2023;2127729014;70
26257;7/10/2023;3794074074;41
26364;7/10/2023;3504988019;60
29117;7/10/2023;7264677019;38
29214;7/10/2023;1176877023;51
29609;7/10/2023;1072296029;57,84
29695;7/10/2023;1225157011;40
29988;7/10/2023;1231713013;54,5
30192;7/10/2023;1259926018;60
30629;7/10/2023;36069027;44,1
30686;7/10/2023;60865019;54,9
31090;7/10/2023;26195022;61
33295;7/10/2023;2000148019;134,41
33660;7/10/2023;1170316018;31,93
33730;7/10/2023;3770615015;22
33864;7/10/2023;1069430011;51
34050;7/10/2023;2096834019;48,51
34612;7/10/2023;7267210016;38
35603;7/10/2023;2353083011;48,07
36087;7/10/2023;1332109014;53
36700;7/10/2023;7193943011;44,11
36778;7/10/2023;2329680015;43
36845;7/10/2023;73338012;51,44
37162;7/10/2023;2227190026;45
37608;7/10/2023;7224072020;55
37879;7/10/2023;68726023;85,58
39105;7/10/2023;3917093019;47
39861;7/10/2023;1069356018;63,89
40356;7/10/2023;1367108030;30
40567;7/10/2023;7267657018;20
41239;7/10/2023;7170630011;50,62
41464;7/10/2023;3631489014;63
41719;7/10/2023;2203305010;38,82
42533;7/10/2023;2335359018;50
227;8/10/2023;2333162018;23,82
391;8/10/2023;46374011;51,11
496;8/10/2023;3795528011;30,51
555;8/10/2023;58825017;45,7
664;8/10/2023;2185261017;28,19
1008;8/10/2023;7270095016;35,86
1086;8/10/2023;2186495010;38
1207;8/10/2023;2273718019;57
1424;8/10/2023;9581630020;54
2193;8/10/2023;1467884035;50
2467;8/10/2023;2379799020;41
3212;8/10/2023;1073184018;47,81
3567;8/10/2023;85563011;44
4337;8/10/2023;3396426045;53,01
5203;8/10/2023;2252513019;43
5460;8/10/2023;1178563017;40
5669;8/10/2023;3798417055;75,51
7126;8/10/2023;2123125019;60
7532;8/10/2023;1002465017;46,7
7708;8/10/2023;9620490048;36,6
9085;8/10/2023;7132757019;26,1
9436;8/10/2023;9589650012;31,1
